"","No_Sequences","No_Unique_Sites","No_Unique_Sites_Seqs","Mean_Bio1","Mean_Bio2","Mean_Bio3","Mean_Bio4","Mean_Bio5","Mean_Bio6","Mean_Bio7","Mean_Bio8","Mean_Bio9","Mean_Bio10","Mean_Bio11","Mean_Bio12","Mean_Bio13","Mean_Bio14","Mean_Bio15","Mean_Bio16","Mean_Bio17","Mean_Bio18","Mean_Bio19","SD_Bio1","SD_Bio2","SD_Bio3","SD_Bio4","SD_Bio5","SD_Bio6","SD_Bio7","SD_Bio8","SD_Bio9","SD_Bio10","SD_Bio11","SD_Bio12","SD_Bio13","SD_Bio14","SD_Bio15","SD_Bio16","SD_Bio17","SD_Bio18","SD_Bio19","SE_Bio1","SE_Bio2","SE_Bio3","SE_Bio4","SE_Bio5","SE_Bio6","SE_Bio7","SE_Bio8","SE_Bio9","SE_Bio10","SE_Bio11","SE_Bio12","SE_Bio13","SE_Bio14","SE_Bio15","SE_Bio16","SE_Bio17","SE_Bio18","SE_Bio19"
"I_97.5_13",1,1,1,12.2333335876465,21.633332824707,4.56666679382324,947.16669921875,33.6333343505859,-13.766667175293,47.3666656494141,23.066667175293,0.233333325386047,23.5,0.0666666686534882,855.666687011719,1654.66662597656,304,46320.33203125,1500,368.333343505859,1472.33337402344,371,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.17240570749439,4.32519706906398,0.519467199431434,210.781577905113,8.76068845431742,10.4034839336933,9.59189833326412,6.57499401334308,8.40843400652325,6.82859666584695,8.13540780404801,146.623654483597,182.973001859683,131.129719622447,5370.46252279777,174.86088476003,138.20814554309,169.659969173502,147.897327084226
"I_97.5_16",1,1,1,16.066667175293,17.866667175293,4.36666679382324,838.56669921875,35.1666656494141,-5.93333320617676,41.0666656494141,25.9,6.03333320617676,26.2333343505859,5.76666679382324,960.333312988281,1742,452.333343505859,44475.66796875,1588.33337402344,506.666656494141,1560.66662597656,513.666687011719,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.17240570749439,4.32519706906398,0.519467199431434,210.781577905113,8.76068845431742,10.4034839336933,9.59189833326412,6.57499401334308,8.40843400652325,6.82859666584695,8.13540780404801,146.623654483597,182.973001859683,131.129719622447,5370.46252279777,174.86088476003,138.20814554309,169.659969173502,147.897327084226
"G_97.5_1",72,5,5,21.4,18.5666668701172,6.33333320617676,358.493330078125,35.84,5.63333330154419,30.2066665649414,25.0533334350586,17.2999998474121,25.4733331298828,16.9666667175293,1167.13332519531,1580.6,800.866662597656,26331.7333984375,1497.4,860.666674804688,1445.33332519531,885.333337402344,2.29589052215638,1.39602617288696,1.18509253175049,226.497498106174,2.11087096194712,4.82717999902227,5.63350071600063,1.9649144810172,4.80537864217309,1.89522737604555,4.64153965537111,87.3373301749031,135.90894951819,144.930951652155,8765.86785794307,125.428042665869,141.007691662807,123.56082007935,154.062047087387,0.845276118865063,0.50972936291722,0.0612197965536586,24.8408471809843,1.03245703565176,1.22606233957997,1.13041605931717,0.774870475515974,0.990943450862027,0.804757834734705,0.958767004326717,17.2797633946175,21.5635750648401,15.4537856600204,632.91507799642,20.6075528963494,16.2879861547894,19.994619116414,17.4298671501035
"G_97.5_3",7,5,5,18.4266665649414,20.12,6.0066667175293,503.113337402344,34.4466665649414,-0.626666584014886,35.08,23.9133334350586,12.6599998474121,24.5199996948242,12.2933332824707,1126.06663818359,1544.13334960938,790.066674804688,25439.3330078125,1453.13332519531,845.066674804688,1417.13332519531,859.4,4.42577064465457,5.00558596779726,0.972511126605246,322.48561152237,7.89421765977614,8.30476459484696,12.9625014572445,6.24947144588511,5.63138013351825,6.53548450503269,5.44520150716203,116.171659401537,283.672784668648,132.258033246616,10896.5288160963,241.345610439444,125.675833103179,245.694305667768,151.794730474379,2.71091454344149,1.63477083086982,0.196340146278681,79.6679480129595,3.31122899483411,3.93214732245833,3.62539679869026,2.48511414729204,3.17808932810842,2.58096694019941,3.07489512337216,55.4185322975798,69.1572942228113,49.5623753729457,2029.84403724506,66.0912021582519,52.2377688957768,64.1254408394245,55.8999352908627
"G_97.5_5",6,3,3,22.011110941569,18.388889058431,5.68888880411784,446.811116536459,38.0444437662761,5.33333349227905,32.7,26.7666666666667,16.9666664123535,27.122221883138,16.5222221374512,1206.11108398437,1707.88887532552,774.777770996094,31814.1119791667,1616.44445800781,843.222208658854,1553.22220865885,881.222208658854,3.00782957546864,0.971444336697707,0.828206490506485,244.82476105451,0.926363439431356,4.01123438450813,3.29915821372109,1.0268620807905,5.88585832281134,0.86943885007963,5.55271046092888,139.057252277572,33.4237229319485,169.507906232266,4652.76963860971,58.0998273940215,174.522299271928,15.3127928921529,202.295260499843,2.92812236859784,1.76575430936468,0.212071596119934,86.051218841038,3.57653608476159,4.24720453079854,3.91587609685825,2.68423006575745,3.43272880864133,2.78776291509925,3.32126632822897,59.8588562844926,74.6984152102567,53.5334838648695,2192.48214393244,71.3866572722808,56.4232391461475,69.263392375234,60.37883094631
"G_97.5_7",5,2,2,20.6,18.7333335876465,5.59999980926514,528.566662597656,37.3666656494141,3.31666665077209,34.0333328247071,26.7,14.5833332061767,26.983332824707,14.2999996185303,1094.83331298828,1617,676.666656494141,31877.833984375,1516.16668701172,738,1479.33331298828,754.5,2.78128739197334,2.02703979905456,1.22565166414341,284.162650887284,0,3.51196370237151,3.48839417315982,1.4142135623731,6.15182845684327,1.10779990455274,5.84541587798223,69.0607335236358,78.253207995812,137.650134457106,7502.16816684083,49.7332057157042,135.764501987817,85.7956515562181,150.142368644193,3.20759734483298,1.93428693250198,0.232312794002025,94.2643873201001,3.91789898271026,4.65257945571301,4.2896273412891,2.94042671309786,3.76036600458138,3.05384126715244,3.63826497490673,65.5720917069529,81.8280140410892,58.6429933892557,2401.74385431817,78.2001649858368,61.808561695707,75.874244826494,66.14169541017
"G_97.5_8",4,4,4,21.9833332061768,24.2916667938233,6.55833330154419,405.575006103516,42.166667175293,5.31666660308838,36.8416664123535,25.8916667938233,17.308332824707,26.5500003814697,16.8166667938232,748.91667175293,983.5,581.41667175293,13268.8332519531,925.66667175293,608.166687011719,890.166687011719,615.58332824707,2.11213440349259,5.98989126647489,0.396629208880746,89.8505891370873,3.39247509368688,4.74922992792163,7.36153091801046,1.69539119737689,3.27757532331448,1.66277369065846,2.97128243805086,47.7317919912692,50.6860346221936,53.1381093298362,651.811029434008,52.0519777577324,52.6782687642637,39.970822691892,55.1525716148821,3.58620285374719,2.16259853453199,0.259733599715717,105.390788952557,4.38034422715871,5.20174196684663,4.79594916663206,3.28749700667154,4.20421700326162,3.41429833292347,4.067703902024,73.3118272417985,91.4865009298414,65.5648598112233,2685.23126139889,87.4304423800149,69.1040727715452,84.8299845867511,73.9486635421129
"G_97.5_9",4,4,4,21.075,19.6333332061768,5.01666669845581,640.983337402344,37.3666671752929,-1.88333328962326,39.2333343505859,28.1916671752929,13.9416666030884,28.7416664123535,13.3083335876465,1250.58334350586,1863.25,803.500015258789,37488.1669921875,1764.58334350586,862.999984741211,1711,875.83332824707,0.72386569057793,2.12933694250268,0.220269134638442,50.5478988479679,0.756698945001857,2.02310722515148,2.70308465769511,0.824790131562544,1.18614644502484,0.801561220336335,1.14548221518223,80.8599226839,77.6351352731384,75.1524288793156,765.625768802594,91.0569089652292,75.0644095533783,47.7392249726134,79.7521472492602,3.58620285374719,2.16259853453199,0.259733599715717,105.390788952557,4.38034422715871,5.20174196684663,4.79594916663206,3.28749700667154,4.20421700326162,3.41429833292347,4.067703902024,73.3118272417985,91.4865009298414,65.5648598112233,2685.23126139889,87.4304423800149,69.1040727715452,84.8299845867511,73.9486635421129
"G_97.5_10",3,2,2,29.0166656494141,15.1333335876465,5.31666660308838,273.3,43.266667175293,14.616667175293,28.6333343505859,28.9333328247071,27.6,32.7,26.0333328247071,1523.83331298828,2075.5,940.833312988281,42656.33203125,2029.16668701172,1002.49996948242,1443.16668701172,1246.66668701172,0.494974746830583,0.377123256979697,0.0235701361262763,4.33693310017764,0.0942816234643928,0.494974746830584,0.565685424949236,0.329982445247537,0.235700821783141,0.565685424949241,0.51854569217632,31.348429404854,21.920310216783,53.0330085889911,1107.32921933813,25.2201130900698,46.9047354325818,56.8042735275697,37.7123904355329,4.14099036595909,2.49715369212227,0.29991452742692,121.694800743731,5.05798583738661,6.00645424962775,5.53788508474956,3.7960745635238,4.8546116371294,3.94249212321412,4.6969798856345,84.6532063856714,105.639511878122,75.7077789227797,3100.63798321009,100.955978886939,79.7945100335023,97.9532288730251,85.3885616045039
"G_97.5_13",1,1,1,24.4,18.7,6.13333320617676,303.366674804688,39.1,8.53333358764648,30.5666656494141,26.9333343505859,21.133332824707,27.4666656494141,20.433332824707,1296.66662597656,1738.66662597656,881.666687011719,29309.333984375,1663,953.333312988281,1570,1013.33331298828,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.17240570749439,4.32519706906398,0.519467199431434,210.781577905113,8.76068845431742,10.4034839336933,9.59189833326412,6.57499401334308,8.40843400652325,6.82859666584695,8.13540780404801,146.623654483597,182.973001859683,131.129719622447,5370.46252279777,174.86088476003,138.20814554309,169.659969173502,147.897327084226
"G_97.5_14",1,1,1,21.966667175293,12.866667175293,5,313.266674804688,34.2333343505859,8.33333358764648,25.9,23.866667175293,18.266667175293,25.1,17.666667175293,1518.33337402344,1834,1086,26883,1799.33337402344,1168.66662597656,1667,1205.66662597656,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.17240570749439,4.32519706906398,0.519467199431434,210.781577905113,8.76068845431742,10.4034839336933,9.59189833326412,6.57499401334308,8.40843400652325,6.82859666584695,8.13540780404801,146.623654483597,182.973001859683,131.129719622447,5370.46252279777,174.86088476003,138.20814554309,169.659969173502,147.897327084226
"G_97.5_15",2,2,2,23.2166664123535,20.1333335876465,5.66666660308838,420.966674804688,42.8166671752929,7.38333339691162,35.4333328247071,25.75,19.5500007629394,28.4,18.1999996185302,1106.5,1563.83337402344,690.166656494141,30718.3330078125,1486.66668701172,747.166656494141,1165.83334350586,875.333343505859,6.34039116429251,3.06412902548858,0.23570217048224,137.838693388197,1.81490668573929,5.68042438561866,3.91265824187175,2.75771644662753,9.16881828903862,5.09116882454314,8.3910002902538,402.343758495146,613.061579288737,144.014095487785,18616.2363909146,631.682086632233,168.055726048127,233.580925665831,333.282981813135,5.07165671319038,3.05837617750332,0.367318779321952,149.045083085906,6.19474221391054,7.3563740374798,6.782496355903,4.64922285309584,5.94566070517216,4.82854700840823,5.7526020259603,103.678580367705,129.38145038904,92.7227139601226,3797.49046797852,123.645317378097,97.7279169287366,119.967714698484,104.579202900621
"G_97.5_17",1,1,1,22.5,19.566667175293,6.2,311.933325195312,37.2333343505859,5.63333320617676,31.6,25.166667175293,19,25.6666656494141,18.4,1289.66662597656,1725,875.666687011719,29005.666015625,1649,947.666687011719,1559.66662597656,991.666687011719,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.17240570749439,4.32519706906398,0.519467199431434,210.781577905113,8.76068845431742,10.4034839336933,9.59189833326412,6.57499401334308,8.40843400652325,6.82859666584695,8.13540780404801,146.623654483597,182.973001859683,131.129719622447,5370.46252279777,174.86088476003,138.20814554309,169.659969173502,147.897327084226
"G_97.5_18",1,1,1,22.7,19.533332824707,6.2,311.233325195312,37.4666656494141,5.9,31.5666656494141,25.366667175293,19.233332824707,25.9,18.633332824707,1294.33337402344,1730.33337402344,879,29087.333984375,1655,951.666687011719,1564,997.666687011719,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.17240570749439,4.32519706906398,0.519467199431434,210.781577905113,8.76068845431742,10.4034839336933,9.59189833326412,6.57499401334308,8.40843400652325,6.82859666584695,8.13540780404801,146.623654483597,182.973001859683,131.129719622447,5370.46252279777,174.86088476003,138.20814554309,169.659969173502,147.897327084226
"G_97.5_20",1,1,1,22.7,19.533332824707,6.2,311.233325195312,37.4666656494141,5.9,31.5666656494141,25.366667175293,19.233332824707,25.9,18.633332824707,1294.33337402344,1730.33337402344,879,29087.333984375,1655,951.666687011719,1564,997.666687011719,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.17240570749439,4.32519706906398,0.519467199431434,210.781577905113,8.76068845431742,10.4034839336933,9.59189833326412,6.57499401334308,8.40843400652325,6.82859666584695,8.13540780404801,146.623654483597,182.973001859683,131.129719622447,5370.46252279777,174.86088476003,138.20814554309,169.659969173502,147.897327084226
"G_97.5_21",1,1,1,22.7,19.533332824707,6.2,311.233325195312,37.4666656494141,5.9,31.5666656494141,25.366667175293,19.233332824707,25.9,18.633332824707,1294.33337402344,1730.33337402344,879,29087.333984375,1655,951.666687011719,1564,997.666687011719,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.17240570749439,4.32519706906398,0.519467199431434,210.781577905113,8.76068845431742,10.4034839336933,9.59189833326412,6.57499401334308,8.40843400652325,6.82859666584695,8.13540780404801,146.623654483597,182.973001859683,131.129719622447,5370.46252279777,174.86088476003,138.20814554309,169.659969173502,147.897327084226
"S_97.5_1",454,205,205,5.3022764200699,19.0123577304003,4.70926827407465,722.433660977992,25.1170731711097,-15.9045528617138,41.023414745796,13.6679674939411,-2.77317073814753,14.1671544642565,-3.17642276042845,526.300813330674,814.341463637933,317.141463005252,17164.1333329364,754.751219735494,346.240650521255,739.814633476443,354.489430841585,7.79013505382446,5.9032476487728,0.737987124786689,304.514601565054,10.8400951534912,12.2571090969168,13.429026503148,7.06711977808853,9.49958840795009,7.49073316957989,9.16858517540016,172.988515732319,234.996052983699,148.663123089881,7584.2660857138,218.947979515321,157.438711608065,208.802266995487,171.747220689894,0.336617678897695,0.202991556465097,0.0243798036624425,9.89246961234706,0.411159481672485,0.488259693752415,0.450170094225468,0.308579758842304,0.394627361288669,0.320481921063685,0.381813606698708,6.88138907036369,8.58734847118214,6.15422267701496,252.048294917603,8.20662795140198,6.4864296659708,7.96253688847585,6.94116548736855
"S_97.5_2",261,225,225,8.54385181710455,26.8379259982639,4.99881483798557,918.530961697049,34.7242963053385,-20.2429629694886,54.9696295776367,18.3088889227973,-2.18459259626601,19.1451851637099,-2.87599995983971,553.296296929253,884.943703613281,326.488888821072,18884.117016059,805.700738932292,356.35851969401,777.194073621962,364.98222398546,6.69672262166546,2.65411172889172,0.700289462637623,236.769658156798,5.57591575355837,12.8285543245139,8.84716354303844,4.51938944617041,10.2392258585961,4.73254911365664,9.66661264348197,71.2042818200504,63.6510808306004,102.362994381159,4605.47018275729,62.629251316402,110.315374570161,65.9069761924754,117.811805352206,0.443960767798729,0.267722977474077,0.0321542124234354,13.0470521301942,0.542273001729423,0.643959489095565,0.593723601585127,0.406981912273278,0.520468998793586,0.422679522379713,0.503569101126974,9.07577636802892,11.325744485868,8.11672587678407,332.423284779372,10.8236170431507,8.5548694418158,10.5016884502606,9.15461472279579
"S_97.5_3",149,17,17,11.2568627974566,21.2450978896197,4.89019598119399,749.488241038603,34.2294114954331,-9.40392164342543,43.6294117647059,19.3196079927332,3.0686275014106,20.6196078132181,2.45882349014282,637.725488999311,930.549025591682,399.450977998621,17777.6862362132,862.431367761948,439.725488999311,841.039216883042,451.25490435432,3.67753629487155,3.34159265523619,0.536677619650188,86.0359717271419,5.63870398176838,6.95137774175011,4.21134188633795,2.59377085078294,5.13746422620666,3.55113556916396,4.94492630034993,47.4352225703769,65.6626413599407,86.7365079896484,5362.96790535354,59.743289885463,92.566134131636,70.3291643263243,96.8892270021427,0.587586370249236,0.354333950151261,0.0425564111436861,17.267899687724,0.717703562749945,0.852286612308851,0.785798929298335,0.538644497295224,0.688845753972165,0.559420436101171,0.666478575951584,12.0118778056117,14.9897323716642,10.742565204342,439.965432662715,14.3251618445618,11.3224524504641,13.8990862381209,12.1162211306843
"S_97.5_4",23,12,12,8.65833333333333,19.4250000635783,4.69166663487752,831.64721883138,29.4777776082357,-14.7027777353923,44.1861110687256,18.1805554707845,-1.34166663885117,18.4527777353922,-1.69999998609225,723.750007629395,1165.19444274902,393.111104329427,27157.2779947917,1083.55555725098,429.583329518636,1059.50001017253,442.58332824707,5.80877284883986,5.39079159886662,1.14080644088425,432.555854735706,4.81526060959679,14.1402174689575,16.2107175215273,4.19462045633907,10.7187753760468,4.35485258157269,10.2721354614624,325.660151000354,307.426795571023,370.646428230644,11241.5265085406,301.738701991553,376.147700804107,266.128616325307,403.012788751282,1.49554997347781,0.901865932537254,0.108316398711315,43.9509972109103,1.82672981978858,2.16927635658624,2.0000490606556,1.37098102412101,1.75327969000778,1.42386083261117,1.69634979137642,30.5731454015542,38.1525082710358,27.3424366525429,1119.81884615666,36.4610149272393,28.8183904858324,35.3765490611542,30.8387244975749
"S_97.5_6",5,2,2,8.01666679382324,16.233332824707,5.3,456.383325195313,24.3833335876465,-6.51666660308838,30.916667175293,13.4666664123535,2.85,13.65,2.51666669845581,633.5,900.833312988281,431.166656494141,15871.8334960938,842.833343505859,462,836.666656494141,467.833328247071,0.306413118340722,1.41421356237309,0.61282569720179,62.7675004344264,0.0235698663864217,0.919238545802685,0.966378548315428,1.08423003816624,0.164991492363586,1.10779990455267,0.306412983470808,24.7487373415292,6.36396103067893,34.6482322781408,1419.16400037537,1.17852568810203,32.9983308414959,2.35700821783071,32.2912024811238,3.20759734483298,1.93428693250198,0.232312794002025,94.2643873201001,3.91789898271026,4.65257945571301,4.2896273412891,2.94042671309786,3.76036600458138,3.05384126715244,3.63826497490673,65.5720917069529,81.8280140410892,58.6429933892557,2401.74385431817,78.2001649858368,61.808561695707,75.874244826494,66.14169541017
"S_97.5_7",27,1,1,-4.26666679382324,15.266667175293,4.5,595.933349609375,10.5,-23.766667175293,34.2666656494141,3.83333320617676,-10.4,3.93333320617676,-10.5666664123535,295,492,180.66667175293,10077,441.333343505859,203,440.333343505859,204.33332824707,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.38033012198636,0.832384564040757,0.0999715091423065,40.5649335812437,1.68599527912887,2.00215141654258,1.84596169491652,1.26535818784127,1.61820387904313,1.31416404107137,1.56565996187817,28.2177354618905,35.2131706260406,25.2359263075932,1033.54599440336,33.6519929623131,26.5981700111674,32.6510762910084,28.462853868168
"S_97.5_8",2,2,2,11.1833332061768,19.7,5.91666679382324,475.966674804688,30.8666671752929,-2.7,33.583332824707,16.5333335876465,5.56666660308838,16.916667175293,5.35,696.333343505859,962.333343505859,492,15461.8334960938,887.833343505859,523.5,868.833343505859,530.333312988281,2.42773346190036,3.81837661840736,0.212132034355964,136.565901182061,7.11820754463839,0.518544882956859,7.61318229146898,3.91265716291243,0.942808951668788,4.17193000900063,0.824957731557755,13.1993409682733,50.4402693385159,11.3137084989848,1610.08283129573,28.519959121733,5.42112321684796,20.0346777474944,2.82842712474619,5.07165671319038,3.05837617750332,0.367318779321952,149.045083085906,6.19474221391054,7.3563740374798,6.782496355903,4.64922285309584,5.94566070517216,4.82854700840823,5.7526020259603,103.678580367705,129.38145038904,92.7227139601226,3797.49046797852,123.645317378097,97.7279169287366,119.967714698484,104.579202900621
"S_97.5_9",5,1,1,4.76666679382324,29.2333343505859,4.1,1486.26669921875,36.3,-35.2,71.5333312988281,21.233332824707,-14.633332824707,21.3,-14.633332824707,603.333312988281,1205,168,37748.66796875,1098,195.66667175293,1093.33337402344,195.66667175293,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.20759734483298,1.93428693250198,0.232312794002025,94.2643873201001,3.91789898271026,4.65257945571301,4.2896273412891,2.94042671309786,3.76036600458138,3.05384126715244,3.63826497490673,65.5720917069529,81.8280140410892,58.6429933892557,2401.74385431817,78.2001649858368,61.808561695707,75.874244826494,66.14169541017
"S_97.5_10",3,1,1,-4.26666679382324,15.266667175293,4.5,595.933349609375,10.5,-23.766667175293,34.2666656494141,3.83333320617676,-10.4,3.93333320617676,-10.5666664123535,295,492,180.66667175293,10077,441.333343505859,203,440.333343505859,204.33332824707,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.14099036595909,2.49715369212227,0.29991452742692,121.694800743731,5.05798583738661,6.00645424962775,5.53788508474956,3.7960745635238,4.8546116371294,3.94249212321412,4.6969798856345,84.6532063856714,105.639511878122,75.7077789227797,3100.63798321009,100.955978886939,79.7945100335023,97.9532288730251,85.3885616045039
"S_97.5_12",1,1,1,7.6,13.2,5.26666679382324,380.766674804688,21.6,-3.73333320617676,25.366667175293,11.9666664123535,3,12.0666664123535,2.8,506.666656494141,677,367,10120.3330078125,634.333312988281,390.666656494141,628.333312988281,396.666656494141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.17240570749439,4.32519706906398,0.519467199431434,210.781577905113,8.76068845431742,10.4034839336933,9.59189833326412,6.57499401334308,8.40843400652325,6.82859666584695,8.13540780404801,146.623654483597,182.973001859683,131.129719622447,5370.46252279777,174.86088476003,138.20814554309,169.659969173502,147.897327084226
"S_97.5_21",1,1,1,-4.26666679382324,15.266667175293,4.5,595.933349609375,10.5,-23.766667175293,34.2666656494141,3.83333320617676,-10.4,3.93333320617676,-10.5666664123535,295,492,180.66667175293,10077,441.333343505859,203,440.333343505859,204.33332824707,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.17240570749439,4.32519706906398,0.519467199431434,210.781577905113,8.76068845431742,10.4034839336933,9.59189833326412,6.57499401334308,8.40843400652325,6.82859666584695,8.13540780404801,146.623654483597,182.973001859683,131.129719622447,5370.46252279777,174.86088476003,138.20814554309,169.659969173502,147.897327084226
"S_97.5_22",1,1,1,-4.26666679382324,15.266667175293,4.5,595.933349609375,10.5,-23.766667175293,34.2666656494141,3.83333320617676,-10.4,3.93333320617676,-10.5666664123535,295,492,180.66667175293,10077,441.333343505859,203,440.333343505859,204.33332824707,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.17240570749439,4.32519706906398,0.519467199431434,210.781577905113,8.76068845431742,10.4034839336933,9.59189833326412,6.57499401334308,8.40843400652325,6.82859666584695,8.13540780404801,146.623654483597,182.973001859683,131.129719622447,5370.46252279777,174.86088476003,138.20814554309,169.659969173502,147.897327084226
